YEAR,COUNTRY,EVENT_TYPE,SUB_EVENT_TYPE,CENTROID_LATITUDE,CENTROID_LONGITUDE,EVENTS,FATALITIES
2020,Israel,Strategic developments,Looting/property destruction,"32,0984","34,8103",2,0
2020,Israel,Strategic developments,Looting/property destruction,"32,6278","34,9819",1,0
2020,Israel,Strategic developments,Looting/property destruction,"32,839","35,3807",5,0
2020,Israel,Strategic developments,Other,"30,6783","34,8831",1,0
2020,Israel,Strategic developments,Other,"31,7281","34,9945",6,0
2020,Israel,Strategic developments,Other,"32,085","34,9167",4,0
2020,Israel,Strategic developments,Other,"32,0984","34,8103",1,0
2020,Israel,Violence against civilians,Attack,"30,6783","34,8831",1,0
2020,Israel,Violence against civilians,Attack,"31,7281","34,9945",1,0
2020,Israel,Violence against civilians,Attack,"32,085","34,9167",4,1
2020,Israel,Violence against civilians,Attack,"32,0984","34,8103",1,0
2020,Israel,Violence against civilians,Attack,"32,6278","34,9819",1,0
2020,Israel,Violence against civilians,Attack,"32,839","35,3807",4,0
2020,Jordan,Battles,Armed clash,"31,6029","35,6669",1,1
2020,Jordan,Battles,Armed clash,"31,6696","36,3151",3,1
2020,Jordan,Battles,Armed clash,"31,8608","36,8739",1,0
2020,Jordan,Battles,Armed clash,"31,9393","35,6476",1,0
2020,Jordan,Battles,Armed clash,"32,4735","35,8353",5,1
2020,Jordan,Explosions/Remote violence,Shelling/artillery/missile attack,"32,4735","35,8353",1,0
2020,Jordan,Protests,Peaceful protest,"29,9747","35,2057",8,0
2020,Jordan,Protests,Peaceful protest,"30,2431","36,501",4,0
2020,Jordan,Protests,Peaceful protest,"30,8097","35,6612",5,0
2020,Jordan,Protests,Peaceful protest,"31,1106","35,8385",23,0
2020,Jordan,Protests,Peaceful protest,"31,6029","35,6669",11,0
2020,Jordan,Protests,Peaceful protest,"31,6696","36,3151",136,0
2020,Jordan,Protests,Peaceful protest,"31,8608","36,8739",25,0
2020,Jordan,Protests,Peaceful protest,"31,9393","35,6476",6,0
2020,Jordan,Protests,Peaceful protest,"32,2431","35,9005",3,0
2020,Jordan,Protests,Peaceful protest,"32,2912","35,7319",7,0
2020,Jordan,Protests,Peaceful protest,"32,4735","35,8353",40,0
2020,Jordan,Protests,Peaceful protest,"32,5408","38,1525",6,0
2020,Jordan,Protests,Protest with intervention,"31,6696","36,3151",5,0
2020,Jordan,Protests,Protest with intervention,"32,4735","35,8353",2,0
2020,Jordan,Riots,Mob violence,"30,2431","36,501",1,0
2020,Jordan,Riots,Mob violence,"31,1106","35,8385",2,1
2020,Jordan,Riots,Mob violence,"31,6029","35,6669",2,1
2020,Jordan,Riots,Mob violence,"31,6696","36,3151",7,1
2020,Jordan,Riots,Mob violence,"31,8608","36,8739",7,0
2020,Jordan,Riots,Mob violence,"31,9393","35,6476",1,0
2020,Jordan,Riots,Mob violence,"32,2912","35,7319",1,0
2020,Jordan,Riots,Mob violence,"32,4735","35,8353",15,4
2020,Jordan,Riots,Mob violence,"32,5408","38,1525",1,1
2020,Jordan,Riots,Violent demonstration,"31,1106","35,8385",3,0
2020,Jordan,Riots,Violent demonstration,"31,6029","35,6669",2,0
2020,Jordan,Riots,Violent demonstration,"31,6696","36,3151",3,0
2020,Jordan,Riots,Violent demonstration,"31,8608","36,8739",1,0
2020,Jordan,Riots,Violent demonstration,"32,2431","35,9005",1,0
2020,Jordan,Riots,Violent demonstration,"32,4735","35,8353",11,0
2020,Jordan,Riots,Violent demonstration,"32,5408","38,1525",1,0
2020,Jordan,Strategic developments,Change to group/activity,"29,9747","35,2057",1,0
2020,Jordan,Strategic developments,Change to group/activity,"30,2431","36,501",1,0
2020,Jordan,Strategic developments,Change to group/activity,"31,6696","36,3151",9,0
2020,Jordan,Strategic developments,Change to group/activity,"31,8608","36,8739",2,0
2020,Jordan,Strategic developments,Change to group/activity,"31,9393","35,6476",1,0
2020,Jordan,Strategic developments,Change to group/activity,"32,2431","35,9005",1,0
2020,Jordan,Strategic developments,Other,"31,6696","36,3151",2,0
2020,Jordan,Strategic developments,Other,"31,8608","36,8739",1,1
2020,Jordan,Strategic developments,Other,"32,4735","35,8353",2,0
2020,Jordan,Strategic developments,Other,"32,5408","38,1525",5,4
2020,Kuwait,Protests,Peaceful protest,"28,8688","47,9227",1,0
2020,Kuwait,Protests,Peaceful protest,"29,3474","47,9688",11,0
2020,Kuwait,Protests,Protest with intervention,"29,2228","48,0509",1,0
2020,Kuwait,Protests,Protest with intervention,"29,3474","47,9688",1,0
2020,Kuwait,Riots,Mob violence,"29,3474","47,9688",2,1
2020,Kuwait,Strategic developments,Change to group/activity,"29,3474","47,9688",2,0
2020,Kuwait,Strategic developments,Other,"29,3474","47,9688",3,0
2020,Lebanon,Battles,Armed clash,"33,2832","35,4971",3,1
2020,Lebanon,Battles,Armed clash,"33,3416","35,3035",5,3
2020,Lebanon,Battles,Armed clash,"33,6407","35,8097",4,3
2020,Lebanon,Battles,Armed clash,"33,8513","35,6478",2,3
2020,Lebanon,Battles,Armed clash,"33,8886","35,5016",2,1
2020,Lebanon,Battles,Armed clash,"34,1673","36,2993",26,4
2020,Lebanon,Battles,Armed clash,"34,3195","35,9369",14,11
2020,Lebanon,Battles,Armed clash,"34,5499","36,1901",4,14
2020,Lebanon,Explosions/Remote violence,Air/drone strike,"33,2832","35,4971",1,0
2020,Lebanon,Explosions/Remote violence,Grenade,"33,3416","35,3035",5,0
2020,Lebanon,Explosions/Remote violence,Grenade,"34,1673","36,2993",1,0
2020,Lebanon,Explosions/Remote violence,Grenade,"34,3195","35,9369",2,0
2020,Lebanon,Explosions/Remote violence,Remote explosive/landmine/IED,"33,3416","35,3035",1,0
2020,Lebanon,Explosions/Remote violence,Remote explosive/landmine/IED,"34,5499","36,1901",1,0
2020,Lebanon,Explosions/Remote violence,Shelling/artillery/missile attack,"33,2832","35,4971",10,0
2020,Lebanon,Explosions/Remote violence,Shelling/artillery/missile attack,"34,1673","36,2993",1,0
2020,Lebanon,Protests,Excessive force against protesters,"33,8513","35,6478",1,0
2020,Lebanon,Protests,Excessive force against protesters,"34,3195","35,9369",1,0
2020,Lebanon,Protests,Peaceful protest,"33,2832","35,4971",100,0
2020,Lebanon,Protests,Peaceful protest,"33,3416","35,3035",253,0
2020,Lebanon,Protests,Peaceful protest,"33,6407","35,8097",268,0
2020,Lebanon,Protests,Peaceful protest,"33,8513","35,6478",346,0
2020,Lebanon,Protests,Peaceful protest,"33,8886","35,5016",494,0
2020,Lebanon,Protests,Peaceful protest,"34,1673","36,2993",94,0
2020,Lebanon,Protests,Peaceful protest,"34,3195","35,9369",417,0
2020,Lebanon,Protests,Peaceful protest,"34,5499","36,1901",147,0
2020,Lebanon,Protests,Protest with intervention,"33,3416","35,3035",8,0
2020,Lebanon,Protests,Protest with intervention,"33,6407","35,8097",2,0
2020,Lebanon,Protests,Protest with intervention,"33,8513","35,6478",11,0
2020,Lebanon,Protests,Protest with intervention,"33,8886","35,5016",20,0
2020,Lebanon,Protests,Protest with intervention,"34,1673","36,2993",4,0
2020,Lebanon,Protests,Protest with intervention,"34,3195","35,9369",5,0
2020,Lebanon,Riots,Mob violence,"33,2832","35,4971",5,0
2020,Lebanon,Riots,Mob violence,"33,3416","35,3035",3,0
2020,Lebanon,Riots,Mob violence,"33,6407","35,8097",8,0
2020,Lebanon,Riots,Mob violence,"33,8513","35,6478",19,0
2020,Lebanon,Riots,Mob violence,"33,8886","35,5016",9,0
2020,Lebanon,Riots,Mob violence,"34,1673","36,2993",4,0
2020,Lebanon,Riots,Mob violence,"34,3195","35,9369",5,0
2020,Lebanon,Riots,Violent demonstration,"33,2832","35,4971",16,0
2020,Lebanon,Riots,Violent demonstration,"33,3416","35,3035",49,0
2020,Lebanon,Riots,Violent demonstration,"33,6407","35,8097",43,0
2020,Lebanon,Riots,Violent demonstration,"33,8513","35,6478",96,0
2020,Lebanon,Riots,Violent demonstration,"33,8886","35,5016",125,1
2020,Lebanon,Riots,Violent demonstration,"34,1673","36,2993",19,0
2020,Lebanon,Riots,Violent demonstration,"34,3195","35,9369",120,1
2020,Lebanon,Riots,Violent demonstration,"34,5499","36,1901",47,1
2020,Lebanon,Strategic developments,Agreement,"33,2832","35,4971",2,0
2020,Lebanon,Strategic developments,Agreement,"34,3195","35,9369",1,0
2020,Lebanon,Strategic developments,Arrests,"33,8513","35,6478",1,0
2020,Lebanon,Strategic developments,Arrests,"33,8886","35,5016",1,0
2020,Lebanon,Strategic developments,Arrests,"34,3195","35,9369",1,0
2020,Lebanon,Strategic developments,Change to group/activity,"33,2832","35,4971",7,0
2020,Lebanon,Strategic developments,Change to group/activity,"33,3416","35,3035",2,0
2020,Lebanon,Strategic developments,Change to group/activity,"33,8886","35,5016",5,0
2020,Lebanon,Strategic developments,Change to group/activity,"34,1673","36,2993",2,0
2020,Lebanon,Strategic developments,Disrupted weapons use,"33,2832","35,4971",3,0
2020,Lebanon,Strategic developments,Disrupted weapons use,"33,3416","35,3035",1,0
2020,Lebanon,Strategic developments,Disrupted weapons use,"33,8513","35,6478",1,0
2020,Lebanon,Strategic developments,Disrupted weapons use,"33,8886","35,5016",1,0
2020,Lebanon,Strategic developments,Disrupted weapons use,"34,5499","36,1901",1,0
2020,Lebanon,Strategic developments,Headquarters or base established,"33,2832","35,4971",4,0
2020,Lebanon,Strategic developments,Looting/property destruction,"33,2832","35,4971",4,0
2020,Lebanon,Strategic developments,Looting/property destruction,"34,1673","36,2993",2,0
2020,Lebanon,Strategic developments,Looting/property destruction,"34,5499","36,1901",1,0
2020,Lebanon,Strategic developments,Other,"33,2832","35,4971",1,0
2020,Lebanon,Strategic developments,Other,"33,3416","35,3035",1,0
2020,Lebanon,Strategic developments,Other,"33,8513","35,6478",1,0
2020,Lebanon,Strategic developments,Other,"33,8886","35,5016",4,0
2020,Lebanon,Strategic developments,Other,"34,1673","36,2993",2,0
2020,Lebanon,Strategic developments,Other,"34,3195","35,9369",3,0
2020,Lebanon,Strategic developments,Other,"34,5499","36,1901",9,0
2020,Lebanon,Violence against civilians,Attack,"33,2832","35,4971",6,0
2020,Lebanon,Violence against civilians,Attack,"33,3416","35,3035",7,1
2020,Lebanon,Violence against civilians,Attack,"33,6407","35,8097",9,0
2020,Lebanon,Violence against civilians,Attack,"33,8513","35,6478",5,2
2020,Lebanon,Violence against civilians,Attack,"33,8886","35,5016",8,0
2020,Lebanon,Violence against civilians,Attack,"34,1673","36,2993",6,1
2020,Lebanon,Violence against civilians,Attack,"34,3195","35,9369",7,1
2020,Lebanon,Violence against civilians,Attack,"34,5499","36,1901",1,0
2020,Oman,Strategic developments,Change to group/activity,"23,2501","58,7601",4,0
2020,Oman,Strategic developments,Change to group/activity,"26,6719","56,4867",1,0
2020,Oman,Strategic developments,Other,"23,2501","58,7601",1,0
2020,Palestine,Battles,Armed clash,"31,407","34,3577",51,6
2020,Palestine,Battles,Armed clash,"31,9475","35,267",60,13
2020,Palestine,Explosions/Remote violence,Air/drone strike,"31,407","34,3577",126,0
2020,Palestine,Explosions/Remote violence,Grenade,"31,9475","35,267",8,0
2020,Palestine,Explosions/Remote violence,Remote explosive/landmine/IED,"31,407","34,3577",1,1
2020,Palestine,Explosions/Remote violence,Remote explosive/landmine/IED,"31,9475","35,267",3,0
2020,Palestine,Explosions/Remote violence,Shelling/artillery/missile attack,"31,407","34,3577",71,1
2020,Palestine,Explosions/Remote violence,Shelling/artillery/missile attack,"31,9475","35,267",1,0
2020,Palestine,Protests,Excessive force against protesters,"31,407","34,3577",7,0
2020,Palestine,Protests,Excessive force against protesters,"31,9475","35,267",9,0
2020,Palestine,Protests,Peaceful protest,"31,407","34,3577",177,0
2020,Palestine,Protests,Peaceful protest,"31,9475","35,267",353,0
2020,Palestine,Protests,Protest with intervention,"31,407","34,3577",2,0
2020,Palestine,Protests,Protest with intervention,"31,9475","35,267",100,0
2020,Palestine,Riots,Mob violence,"31,407","34,3577",2,0
2020,Palestine,Riots,Mob violence,"31,9475","35,267",2098,13
2020,Palestine,Riots,Violent demonstration,"31,407","34,3577",3,0
2020,Palestine,Riots,Violent demonstration,"31,9475","35,267",346,4
2020,Palestine,Strategic developments,Agreement,"31,407","34,3577",2,0
2020,Palestine,Strategic developments,Arrests,"31,9475","35,267",17,0
2020,Palestine,Strategic developments,Change to group/activity,"31,407","34,3577",7,0
2020,Palestine,Strategic developments,Change to group/activity,"31,9475","35,267",22,0
2020,Palestine,Strategic developments,Disrupted weapons use,"31,407","34,3577",3,4
2020,Palestine,Strategic developments,Disrupted weapons use,"31,9475","35,267",5,0
2020,Palestine,Strategic developments,Headquarters or base established,"31,9475","35,267",1,0
2020,Palestine,Strategic developments,Looting/property destruction,"31,407","34,3577",28,0
2020,Palestine,Strategic developments,Looting/property destruction,"31,9475","35,267",640,0
2020,Palestine,Strategic developments,Other,"31,407","34,3577",962,1
2020,Palestine,Strategic developments,Other,"31,9475","35,267",107,0
2020,Palestine,Violence against civilians,Abduction/forced disappearance,"31,407","34,3577",1,0
2020,Palestine,Violence against civilians,Abduction/forced disappearance,"31,9475","35,267",2,0
2020,Palestine,Violence against civilians,Attack,"31,407","34,3577",23,0
2020,Palestine,Violence against civilians,Attack,"31,9475","35,267",310,15
2020,Qatar,Protests,Peaceful protest,"25,2934","51,5014",2,0
2020,Qatar,Strategic developments,Change to group/activity,"25,2934","51,5014",2,0
2020,Qatar,Strategic developments,Change to group/activity,"26,0015","51,2173",2,0
2020,Qatar,Strategic developments,Other,"26,4465","51,0016",1,0
2020,Saudi Arabia,Battles,Armed clash,"17,353","42,7999",3,11
2020,Saudi Arabia,Battles,Armed clash,"21,0317","41,4478",1,0
2020,Saudi Arabia,Battles,Armed clash,"23,1567","50,3153",1,0
2020,Saudi Arabia,Battles,Armed clash,"27,2704","38,9507",1,1
2020,Saudi Arabia,Explosions/Remote violence,Air/drone strike,"17,353","42,7999",4,0
2020,Saudi Arabia,Explosions/Remote violence,Air/drone strike,"18,2376","45,6117",9,0
2020,Saudi Arabia,Explosions/Remote violence,Air/drone strike,"19,2036","42,9532",7,0
2020,Saudi Arabia,Explosions/Remote violence,Air/drone strike,"25,0041","39,9162",1,0
2020,Saudi Arabia,Explosions/Remote violence,Remote explosive/landmine/IED,"17,353","42,7999",1,0
2020,Saudi Arabia,Explosions/Remote violence,Remote explosive/landmine/IED,"18,2376","45,6117",2,1
2020,Saudi Arabia,Explosions/Remote violence,Remote explosive/landmine/IED,"21,0317","41,4478",3,0
2020,Saudi Arabia,Explosions/Remote violence,Shelling/artillery/missile attack,"17,353","42,7999",8,10
2020,Saudi Arabia,Explosions/Remote violence,Shelling/artillery/missile attack,"18,2376","45,6117",3,18
2020,Saudi Arabia,Explosions/Remote violence,Shelling/artillery/missile attack,"19,2036","42,9532",1,0
2020,Saudi Arabia,Explosions/Remote violence,Shelling/artillery/missile attack,"21,0317","41,4478",1,0
2020,Saudi Arabia,Explosions/Remote violence,Shelling/artillery/missile attack,"23,4556","45,232",1,0
2020,Saudi Arabia,Protests,Peaceful protest,"18,2376","45,6117",1,0
2020,Saudi Arabia,Protests,Peaceful protest,"25,0041","39,9162",1,0
2020,Saudi Arabia,Protests,Peaceful protest,"27,2704","38,9507",1,0
2020,Saudi Arabia,Riots,Violent demonstration,"17,353","42,7999",1,3
2020,Saudi Arabia,Strategic developments,Agreement,"23,4556","45,232",1,0
2020,Saudi Arabia,Strategic developments,Arrests,"21,0317","41,4478",2,0
2020,Saudi Arabia,Strategic developments,Arrests,"23,4556","45,232",3,0
2020,Saudi Arabia,Strategic developments,Change to group/activity,"17,353","42,7999",1,0
2020,Saudi Arabia,Strategic developments,Change to group/activity,"18,2376","45,6117",1,0
2020,Saudi Arabia,Strategic developments,Change to group/activity,"23,4556","45,232",4,0
2020,Saudi Arabia,Strategic developments,Disrupted weapons use,"17,353","42,7999",14,0
2020,Saudi Arabia,Strategic developments,Disrupted weapons use,"18,2376","45,6117",15,0
2020,Saudi Arabia,Strategic developments,Disrupted weapons use,"19,2036","42,9532",19,0
2020,Saudi Arabia,Strategic developments,Disrupted weapons use,"23,4556","45,232",4,0
2020,Saudi Arabia,Strategic developments,Other,"21,0317","41,4478",1,0
2020,Saudi Arabia,Strategic developments,Other,"23,4556","45,232",1,0
2020,Saudi Arabia,Violence against civilians,Attack,"17,353","42,7999",1,5
2020,Saudi Arabia,Violence against civilians,Attack,"21,0317","41,4478",1,5
2020,Saudi Arabia,Violence against civilians,Attack,"23,1567","50,3153",1,0
2020,Syria,Battles,Armed clash,"32,7624","36,8919",30,52
2020,Syria,Battles,Armed clash,"32,831","36,1112",336,394
2020,Syria,Battles,Armed clash,"33,0113","35,7989",17,21
2020,Syria,Battles,Armed clash,"33,4538","37,4305",22,49
2020,Syria,Battles,Armed clash,"33,5153","36,2738",1,1
2020,Syria,Battles,Armed clash,"34,4708","38,2063",52,257
2020,Syria,Battles,Armed clash,"35,2318","40,2761",331,541
2020,Syria,Battles,Armed clash,"35,3165","37,3411",104,413
2020,Syria,Battles,Armed clash,"35,5854","35,9916",21,27
2020,Syria,Battles,Armed clash,"35,8547","36,5648",397,802
2020,Syria,Battles,Armed clash,"36,0265","38,922",223,484
2020,Syria,Battles,Armed clash,"36,1445","37,3978",408,410
2020,Syria,Battles,Armed clash,"36,4131","40,5519",304,279
2020,Syria,Battles,Government regains territory,"32,7624","36,8919",1,0
2020,Syria,Battles,Government regains territory,"33,4538","37,4305",1,0
2020,Syria,Battles,Government regains territory,"34,4708","38,2063",1,0
2020,Syria,Battles,Government regains territory,"35,3165","37,3411",23,18
2020,Syria,Battles,Government regains territory,"35,8547","36,5648",132,213
2020,Syria,Battles,Government regains territory,"36,1445","37,3978",106,168
2020,Syria,Battles,Government regains territory,"36,4131","40,5519",1,0
2020,Syria,Battles,Non-state actor overtakes territory,"35,3165","37,3411",8,62
2020,Syria,Battles,Non-state actor overtakes territory,"35,8547","36,5648",34,156
2020,Syria,Battles,Non-state actor overtakes territory,"36,0265","38,922",3,0
2020,Syria,Battles,Non-state actor overtakes territory,"36,1445","37,3978",8,0
2020,Syria,Explosions/Remote violence,Air/drone strike,"32,7624","36,8919",2,2
2020,Syria,Explosions/Remote violence,Air/drone strike,"32,831","36,1112",11,4
2020,Syria,Explosions/Remote violence,Air/drone strike,"33,0113","35,7989",18,10
2020,Syria,Explosions/Remote violence,Air/drone strike,"33,4538","37,4305",19,68
2020,Syria,Explosions/Remote violence,Air/drone strike,"33,5153","36,2738",4,10
2020,Syria,Explosions/Remote violence,Air/drone strike,"34,4708","38,2063",18,18
2020,Syria,Explosions/Remote violence,Air/drone strike,"35,2318","40,2761",72,185
2020,Syria,Explosions/Remote violence,Air/drone strike,"35,3165","37,3411",77,33
2020,Syria,Explosions/Remote violence,Air/drone strike,"35,5854","35,9916",14,1
2020,Syria,Explosions/Remote violence,Air/drone strike,"35,8547","36,5648",647,472
2020,Syria,Explosions/Remote violence,Air/drone strike,"36,0265","38,922",36,9
2020,Syria,Explosions/Remote violence,Air/drone strike,"36,1445","37,3978",354,174
2020,Syria,Explosions/Remote violence,Air/drone strike,"36,4131","40,5519",18,30
2020,Syria,Explosions/Remote violence,Grenade,"32,7624","36,8919",2,1
2020,Syria,Explosions/Remote violence,Grenade,"32,831","36,1112",16,2
2020,Syria,Explosions/Remote violence,Grenade,"33,4538","37,4305",2,0
2020,Syria,Explosions/Remote violence,Grenade,"34,4708","38,2063",1,0
2020,Syria,Explosions/Remote violence,Grenade,"35,2318","40,2761",12,0
2020,Syria,Explosions/Remote violence,Grenade,"35,8547","36,5648",6,0
2020,Syria,Explosions/Remote violence,Grenade,"36,0265","38,922",5,7
2020,Syria,Explosions/Remote violence,Grenade,"36,1445","37,3978",9,6
2020,Syria,Explosions/Remote violence,Grenade,"36,4131","40,5519",9,0
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"32,7624","36,8919",6,6
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"32,831","36,1112",104,94
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"33,0113","35,7989",12,20
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"33,4538","37,4305",22,12
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"33,5153","36,2738",10,5
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"34,4708","38,2063",24,142
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"35,2318","40,2761",249,189
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"35,3165","37,3411",76,104
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"35,5854","35,9916",2,0
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"35,8547","36,5648",99,113
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"36,0265","38,922",179,212
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"36,1445","37,3978",175,235
2020,Syria,Explosions/Remote violence,Remote explosive/landmine/IED,"36,4131","40,5519",170,243
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"32,7624","36,8919",3,10
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"32,831","36,1112",10,0
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"33,0113","35,7989",3,3
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"34,4708","38,2063",4,1
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"35,2318","40,2761",19,11
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"35,3165","37,3411",396,45
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"35,5854","35,9916",139,23
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"35,8547","36,5648",1893,253
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"36,0265","38,922",336,43
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"36,1445","37,3978",756,143
2020,Syria,Explosions/Remote violence,Shelling/artillery/missile attack,"36,4131","40,5519",227,64
2020,Syria,Explosions/Remote violence,Suicide bomb,"32,831","36,1112",2,4
2020,Syria,Explosions/Remote violence,Suicide bomb,"36,1445","37,3978",1,1
2020,Syria,Explosions/Remote violence,Suicide bomb,"36,4131","40,5519",1,1
2020,Syria,Protests,Excessive force against protesters,"33,0113","35,7989",1,0
2020,Syria,Protests,Excessive force against protesters,"35,2318","40,2761",2,0
2020,Syria,Protests,Excessive force against protesters,"35,8547","36,5648",5,3
2020,Syria,Protests,Excessive force against protesters,"36,1445","37,3978",2,1
2020,Syria,Protests,Excessive force against protesters,"36,4131","40,5519",6,0
2020,Syria,Protests,Peaceful protest,"32,7624","36,8919",24,0
2020,Syria,Protests,Peaceful protest,"32,831","36,1112",79,0
2020,Syria,Protests,Peaceful protest,"33,0113","35,7989",3,0
2020,Syria,Protests,Peaceful protest,"33,4538","37,4305",4,0
2020,Syria,Protests,Peaceful protest,"35,2318","40,2761",81,0
2020,Syria,Protests,Peaceful protest,"35,3165","37,3411",2,0
2020,Syria,Protests,Peaceful protest,"35,8547","36,5648",99,0
2020,Syria,Protests,Peaceful protest,"36,0265","38,922",31,0
2020,Syria,Protests,Peaceful protest,"36,1445","37,3978",55,0
2020,Syria,Protests,Peaceful protest,"36,4131","40,5519",65,0
2020,Syria,Protests,Protest with intervention,"32,7624","36,8919",2,0
2020,Syria,Protests,Protest with intervention,"35,2318","40,2761",2,0
2020,Syria,Protests,Protest with intervention,"35,3165","37,3411",1,0
2020,Syria,Protests,Protest with intervention,"35,8547","36,5648",4,0
2020,Syria,Protests,Protest with intervention,"36,1445","37,3978",3,0
2020,Syria,Protests,Protest with intervention,"36,4131","40,5519",2,0
2020,Syria,Riots,Mob violence,"32,831","36,1112",3,0
2020,Syria,Riots,Mob violence,"35,2318","40,2761",1,0
2020,Syria,Riots,Mob violence,"35,8547","36,5648",2,0
2020,Syria,Riots,Mob violence,"36,0265","38,922",3,10
2020,Syria,Riots,Mob violence,"36,1445","37,3978",1,0
2020,Syria,Riots,Mob violence,"36,4131","40,5519",6,2
2020,Syria,Riots,Violent demonstration,"32,7624","36,8919",1,0
2020,Syria,Riots,Violent demonstration,"32,831","36,1112",11,0
2020,Syria,Riots,Violent demonstration,"33,4538","37,4305",1,0
2020,Syria,Riots,Violent demonstration,"35,2318","40,2761",13,2
2020,Syria,Riots,Violent demonstration,"35,8547","36,5648",5,0
2020,Syria,Riots,Violent demonstration,"36,0265","38,922",3,0
2020,Syria,Riots,Violent demonstration,"36,1445","37,3978",3,0
2020,Syria,Riots,Violent demonstration,"36,4131","40,5519",5,1
2020,Syria,Strategic developments,Agreement,"32,7624","36,8919",2,0
2020,Syria,Strategic developments,Agreement,"32,831","36,1112",2,0
2020,Syria,Strategic developments,Agreement,"33,4538","37,4305",1,0
2020,Syria,Strategic developments,Agreement,"35,8547","36,5648",1,0
2020,Syria,Strategic developments,Agreement,"36,1445","37,3978",2,0
2020,Syria,Strategic developments,Arrests,"32,7624","36,8919",2,0
2020,Syria,Strategic developments,Arrests,"32,831","36,1112",36,0
2020,Syria,Strategic developments,Arrests,"33,0113","35,7989",1,0
2020,Syria,Strategic developments,Arrests,"33,4538","37,4305",27,0
2020,Syria,Strategic developments,Arrests,"33,5153","36,2738",8,0
2020,Syria,Strategic developments,Arrests,"34,4708","38,2063",10,0
2020,Syria,Strategic developments,Arrests,"34,9536","36,075",1,0
2020,Syria,Strategic developments,Arrests,"35,2318","40,2761",28,0
2020,Syria,Strategic developments,Arrests,"35,3165","37,3411",1,0
2020,Syria,Strategic developments,Arrests,"36,0265","38,922",25,0
2020,Syria,Strategic developments,Arrests,"36,1445","37,3978",5,0
2020,Syria,Strategic developments,Arrests,"36,4131","40,5519",2,0
2020,Syria,Strategic developments,Change to group/activity,"32,7624","36,8919",1,0
2020,Syria,Strategic developments,Change to group/activity,"32,831","36,1112",51,0
2020,Syria,Strategic developments,Change to group/activity,"33,0113","35,7989",1,0
2020,Syria,Strategic developments,Change to group/activity,"33,4538","37,4305",5,0
2020,Syria,Strategic developments,Change to group/activity,"34,4708","38,2063",4,0
2020,Syria,Strategic developments,Change to group/activity,"35,2318","40,2761",81,0
2020,Syria,Strategic developments,Change to group/activity,"35,3165","37,3411",17,0
2020,Syria,Strategic developments,Change to group/activity,"35,5854","35,9916",3,0
2020,Syria,Strategic developments,Change to group/activity,"35,8547","36,5648",303,0
2020,Syria,Strategic developments,Change to group/activity,"36,0265","38,922",84,0
2020,Syria,Strategic developments,Change to group/activity,"36,1445","37,3978",57,0
2020,Syria,Strategic developments,Change to group/activity,"36,4131","40,5519",346,0
2020,Syria,Strategic developments,Disrupted weapons use,"32,831","36,1112",2,0
2020,Syria,Strategic developments,Disrupted weapons use,"33,0113","35,7989",1,0
2020,Syria,Strategic developments,Disrupted weapons use,"35,2318","40,2761",8,0
2020,Syria,Strategic developments,Disrupted weapons use,"35,3165","37,3411",2,0
2020,Syria,Strategic developments,Disrupted weapons use,"35,5854","35,9916",6,0
2020,Syria,Strategic developments,Disrupted weapons use,"35,8547","36,5648",5,0
2020,Syria,Strategic developments,Disrupted weapons use,"36,0265","38,922",3,1
2020,Syria,Strategic developments,Disrupted weapons use,"36,1445","37,3978",5,0
2020,Syria,Strategic developments,Disrupted weapons use,"36,4131","40,5519",6,1
2020,Syria,Strategic developments,Headquarters or base established,"33,4538","37,4305",1,0
2020,Syria,Strategic developments,Headquarters or base established,"35,2318","40,2761",4,0
2020,Syria,Strategic developments,Headquarters or base established,"35,5854","35,9916",2,0
2020,Syria,Strategic developments,Headquarters or base established,"35,8547","36,5648",50,0
2020,Syria,Strategic developments,Headquarters or base established,"36,0265","38,922",9,0
2020,Syria,Strategic developments,Headquarters or base established,"36,1445","37,3978",8,0
